"timestamp_sec_str","app","cenario","carros_ativos","vazao_env_carro_total_bps","vazao_env_carro_media_bps","vazao_rec_servidor_total_bps","vazao_rec_servidor_media_bps","rtt_medio_ms","rtt_medio_ms_interpolated","pdr_inst_pacotes","conf_inst_bits","pdr_cum_pacotes","conf_cum_bits"
"1987-10-05 11:04:57 UTC","G","FS",11,5416768,492433.454545455,743008,67546.1818181818,22601.5,22601.5,0.13716814159292,0.13716814159292,0.173387096774194,0.173387096774194
"1987-10-05 11:04:58 UTC","G","FS",11,5524624,502238.545454545,754992,68635.6363636364,NA,22513.8,0.136659436008677,0.136659436008677,0.173060215842616,0.173060215842616
"1987-10-05 11:04:59 UTC","G","FS",11,5404784,491344,790944,71904,NA,22426.1,0.146341463414634,0.146341463414634,0.172829581993569,0.172829581993569
"1987-10-05 11:05:00 UTC","G","FS",11,5416768,492433.454545455,778960,70814.5454545455,NA,22338.4,0.143805309734513,0.143805309734513,0.17258064516129,0.17258064516129
"1987-10-05 11:05:01 UTC","G","FS",11,5476688,497880.727272727,802928,72993.4545454545,NA,22250.7,0.146608315098468,0.146608315098468,0.172357356509961,0.172357356509961
"1987-10-05 11:05:02 UTC","G","FS",11,5440736,494612.363636364,778960,70814.5454545455,22163,22163,0.143171806167401,0.143171806167401,0.172110201264666,0.172110201264666
"1987-10-05 11:05:03 UTC","G","FS",11,5476688,497880.727272727,766976,69725.0909090909,22331,22331,0.140043763676149,0.140043763676149,0.171839165495302,0.171839165495302
"1987-10-05 11:05:04 UTC","G","FS",11,5428752,493522.909090909,754992,68635.6363636364,NA,22280,0.139072847682119,0.139072847682119,0.171566919168761,0.171566919168761
"1987-10-05 11:05:05 UTC","G","FS",11,5476688,497880.727272727,754992,68635.6363636364,22229,22229,0.137855579868709,0.137855579868709,0.171286696496781,0.171286696496781
"1987-10-05 11:05:06 UTC","G","FS",11,5452720,495701.818181818,766976,69725.0909090909,22323,22323,0.140659340659341,0.140659340659341,0.17103530388036,0.17103530388036
"1987-10-05 11:05:07 UTC","G","FS",11,5428752,493522.909090909,754992,68635.6363636364,22404,22404,0.139072847682119,0.139072847682119,0.170776223025445,0.170776223025445
"1987-10-05 11:05:08 UTC","G","FS",11,5488672,498970.181818182,754992,68635.6363636364,22344,22344,0.137554585152838,0.137554585152838,0.170506176345307,0.170506176345307
"1987-10-05 11:05:09 UTC","G","FS",11,5428752,493522.909090909,778960,70814.5454545455,NA,22375.3333333333,0.143487858719647,0.143487858719647,0.170290684367132,0.170290684367132
"1987-10-05 11:05:10 UTC","G","FS",11,5440736,494612.363636364,778960,70814.5454545455,NA,22406.6666666667,0.143171806167401,0.143171806167401,0.170075631866692,0.170075631866692
"1987-10-05 11:05:11 UTC","G","FS",11,5488672,498970.181818182,826896,75172.3636363636,22438,22438,0.150655021834061,0.150655021834061,0.169921502711882,0.169921502711882
"1987-10-05 11:05:12 UTC","G","FS",11,5464704,496791.272727273,802928,72993.4545454545,NA,22566.5,0.146929824561404,0.146929824561404,0.169741253331041,0.169741253331041
"1987-10-05 11:05:13 UTC","G","FS",11,5428752,493522.909090909,778960,70814.5454545455,22695,22695,0.143487858719647,0.143487858719647,0.169538367054488,0.169538367054488
"1987-10-05 11:05:14 UTC","G","FS",11,5440736,494612.363636364,802928,72993.4545454545,NA,22619,0.147577092511013,0.147577092511013,0.169369582881907,0.169369582881907
"1987-10-05 11:05:15 UTC","G","FS",11,5488672,498970.181818182,898800,81709.0909090909,22543,22543,0.163755458515284,0.163755458515284,0.169326390055434,0.169326390055434
"1987-10-05 11:05:16 UTC","G","FS",11,5464704,496791.272727273,934752,84977.4545454545,NA,22394.5,0.171052631578947,0.171052631578947,0.169339512552929,0.169339512552929
"1987-10-05 11:05:17 UTC","G","FS",11,5440736,494612.363636364,778960,70814.5454545455,22246,22246,0.143171806167401,0.143171806167401,0.169142951687624,0.169142951687624
"1987-10-05 11:05:18 UTC","G","FS",11,5464704,496791.272727273,754992,68635.6363636364,NA,22334.5,0.138157894736842,0.138157894736842,0.168910930110352,0.168910930110352
"1987-10-05 11:05:19 UTC","G","FS",11,5428752,493522.909090909,754992,68635.6363636364,22423,22423,0.139072847682119,0.139072847682119,0.16869060620385,0.16869060620385
"1987-10-05 11:05:20 UTC","G","FS",11,5464704,496791.272727273,778960,70814.5454545455,NA,22509,0.142543859649123,0.142543859649123,0.168497694361298,0.168497694361298
"1987-10-05 11:05:21 UTC","G","FS",11,5440736,494612.363636364,790944,71904,NA,22595,0.145374449339207,0.145374449339207,0.168329076920606,0.168329076920606
